0 0
0.5 0.479425538604203
1 0.841470984807897
1.5 0.997494986604054
2 0.909297426825682
2.5 0.598472144103957
3 0.141120008059867
3.5 -0.35078322768962
4 -0.756802495307928
4.5 -0.977530117665097
5 -0.958924274663138
5.5 -0.705540325570392
6 -0.279415498198926
6.5 0.215119988087816
7 0.656986598718789


0.125 0.124636606595599 0.00779974670794277 0.991993949357276
0.25 0.247361124413379 0.0310794812831574 0.969048884023443
0.375 0.36626146467552 0.0694806870798026 0.930807108467054
0.5 0.479425538604203 0.12240583635481 0.87726862268811
0.625 0.585019282255669 0.189020828543948 0.810306022704085
0.75 0.681520731022407 0.26828181129853 0.731791904532457
0.875 0.767485945130967 0.358962001522126 0.641726268173224
1 0.841470984807897 0.459654123646621 0.540109113626386
1.125 0.902168853762149 0.568774689116047 0.430227084469598
1.25 0.948820329632284 0.684611070708653 0.315366824280514
1.375 0.980803133539265 0.805368576858986 0.195528333059133
1.5 0.997494986604055 0.929174731141711 0.0707116108054547
1.625 0.998435955478321 1.05408434556945 -0.0551870497435994
1.75 0.983815488936552 1.17813532686896 -0.178271355851109
1.875 0.953985381283942 1.2994044827573 -0.298541307517073
2 0.909297426825682 1.41601259523971 -0.415996904741493
2.125 0.85025137482109 1.52612904420185 -0.52708722862539
2.25 0.77793879434598 1.62802266692537 -0.628261360269785
2.375 0.69359920943029 1.72011261760332 -0.719519299674678
2.5 0.598472144103957 1.8009729909325 -0.80086104684007
2.625 0.493894629408932 1.86933586920758 -0.869946433477616
2.75 0.381593724435227 1.92412484035646 -0.924435291298972
2.875 0.263393995284864 1.96448851597569 -0.964327620304138
3 0.141120008059867 1.98980357842456 -0.989623420493113
3.125 0.0166188909225161 1.99967548588951 -0.999781202419762
3.25 -0.108171979723887 1.99394622809232 -0.994259476637949
3.375 -0.231292665415785 1.97270208199831 -0.973058243147674
3.5 -0.35078322768962 1.93627431688079 -0.936177501948937
3.625 -0.464739306550189 1.88523745749384 -0.884951136282272
3.75 -0.571478855875713 1.82039017897387 -0.820713029388213
3.875 -0.669375408012768 1.7427362017411 -0.74346318126676
4 -0.756802495307928 1.65348255467242 -0.653201591917912
4.125 -0.832262451274395 1.55403555006496 -0.553019489340651
4.25 -0.894772814091865 1.44595650823503 -0.446008101533959
4.375 -0.943479923106658 1.33091748211711 -0.332167428497834
4.5 -0.977530117665097 1.21069723222738 -0.211497470232278
4.625 -0.996207795494774 1.08717691233934 -0.0873116278878211
4.75 -0.99934958784837 0.962292611915192 0.0370766973850046
4.875 -0.986930184359841 0.837987898537334 0.161667505586199
5 -0.958924274663138 0.716209503583906 0.286460796715762
5.125 -0.915541094628104 0.598899992658937 0.405827461112429
5.25 -0.857928065068121 0.487917140323753 0.514138389114934
5.375 -0.78746715303246 0.384953304828393 0.611393580723278
5.5 -0.705540325570392 0.291528098541738 0.69759303593746
5.625 -0.613351460602365 0.208993953236785 0.777010893849174
5.75 -0.511392079533547 0.138597338228679 0.853921293550114
5.875 -0.399975614640285 0.0815399785127496 0.928324235040281
6 -0.279415498198926 0.0389844200497789 1.00021971831967
6.125 -0.151163800758202 0.0120184473199957 1.04228042485102
6.25 -0.0212271459563932 0.00126367641694024 1.02717903609703
6.375 0.103249204295835 0.00648414814133151 0.954915552057722
6.5 0.215119988087815 0.0265507455550553 0.825489972733083
6.625 0.313319837552099 0.0596773959640597 0.749334089333523
6.75 0.403360128080715 0.10454072332076 0.694937029762408
6.875 0.487960712652219 0.160290773569359 0.662298794019739
