       125          2         10 
3
For the Breit-Wigner fit I find the paramters to be
Mass m=125.971776022168
FWHM Gamma=2.11230628655223
A=10.0036451519558


133.51 0.172654414460508
133.54 0.171314438553742
133.57 0.169989902004875
133.6 0.1686805700637
133.63 0.167386212395294
133.66 0.16610660298142
133.69 0.164841520024459
133.72 0.163590745853818
133.75 0.162354066834733
133.78 0.161131273279391
133.81 0.159922159360319
133.84 0.158726523025968
133.87 0.157544165918421
133.9 0.156374893293178
133.93 0.155218513940952
133.96 0.15407484011142
133.99 0.152943687438866
134.02 0.151824874869686
134.05 0.150718224591667
134.08 0.149623561965028
134.11 0.148540715455143
134.14 0.147469516566924
134.17 0.146409799780789
134.2 0.145361402490213
134.23 0.144324164940767
134.26 0.143297930170653
134.29 0.142282543952657
134.32 0.141277854737505
134.35 0.140283713598574
134.38 0.139299974177917
134.41 0.13832649263358
134.44 0.13736312758816
134.47 0.136409740078585
134.5 0.135466193507078
134.53 0.134532353593263
134.56 0.133608088327406
134.59 0.132693267924734
134.62 0.131787764780827
134.65 0.130891453428038
134.68 0.130004210492922
134.71 0.129125914654648
134.74 0.128256446604363
134.77 0.127395689005487
134.8 0.12654352645492
134.83 0.125699845445121
134.86 0.124864534327056
134.89 0.124037483273988
134.92 0.123218584246061
134.95 0.122407730955716
134.98 0.121604818833842
135.01 0.120809744996717
135.04 0.120022408213667
135.07 0.119242708875443
135.1 0.11847054896331
135.13 0.117705832018803
135.16 0.116948463114161
135.19 0.116198348823403
135.22 0.115455397194038
135.25 0.11471951771939
135.28 0.113990621311531
135.31 0.113268620274792
135.34 0.112553428279855
135.37 0.111844960338394
135.4 0.111143132778271
135.43 0.110447863219253
135.46 0.109759070549259
135.49 0.109076674901101
135.52 0.108400597629728
135.55 0.107730761289945
135.58 0.107067089614612
135.61 0.106409507493284
135.64 0.105757940951327
135.67 0.105112317129437
135.7 0.104472564263622
135.73 0.103838611665566
135.76 0.103210389703429
135.79 0.102587829783028
135.82 0.101970864329412
135.85 0.101359426768812
135.88 0.100753451510967
135.91 0.100152873931805
135.94 0.0995576303564866
135.97 0.0989676580427804
136 0.098382895164788
136.03 0.097803280796991
136.06 0.0972287548986221
136.09 0.0966592582983503
136.12 0.0960947326792734
136.15 0.0955351205642101
136.18 0.0949803653012866
136.21 0.0944304110498086
136.24 0.0938852027664149
136.27 0.093344686191504
136.3 0.0928088078359285
136.33 0.0922775149679528
136.36 0.0917507556004624
136.39 0.0912284784784327
136.42 0.0907106330666284
136.45 0.0901971695375584
136.48 0.0896880387596492
136.51 0.0891831922856592
136.54 0.0886825823413102
136.57 0.0881861618141398
136.6 0.0876938842425675
136.63 0.0872057038051704
136.66 0.086721575310164
136.69 0.086241454185083
136.72 0.0857652964666584
136.75 0.0852930587908864
136.78 0.0848246983832853
136.81 0.0843601730493355
136.84 0.0838994411650997
136.87 0.0834424616680195
136.9 0.0829891940478826
136.93 0.0825395983379606
136.96 0.08209363510631
136.99 0.0816512654472356
137.02 0.0812124509729117
137.05 0.0807771538051579
137.08 0.0803453365673671
137.11 0.0799169623765792
137.14 0.0794919948357063
137.17 0.0790703980258899
137.2 0.0786521364990098
137.23 0.0782371752703166
137.26 0.0778254798112086
137.29 0.0774170160421327
137.32 0.0770117503256161
137.35 0.0766096494594227
137.38 0.0762106806698328
137.41 0.075814811605043
137.44 0.0754220103286839
137.47 0.0750322453134536
137.5 0.0746454854348646
137.53 0.0742616999651007
137.56 0.0738808585669836
137.59 0.0735029312880458
137.62 0.0731278885547071
137.65 0.0727557011665544
137.68 0.0723863402907211
137.71 0.0720197774563649
137.74 0.0716559845492418
137.77 0.0712949338063749
137.8 0.0709365978108147
137.83 0.0705809494864917
137.86 0.0702279620931551
137.89 0.0698776092214039
137.92 0.0695298647877955
137.95 0.0691847030300475
137.98 0.068842098502312
138.01 0.068502026070539
138.04 0.0681644609079128
138.07 0.0678293784903692
138.1 0.0674967545921868
138.13 0.0671665652816537
138.16 0.0668387869168075
138.19 0.0665133961412457
138.22 0.0661903698800082
138.25 0.065869685335527
138.28 0.0655513199836448
138.31 0.0652352515696992
138.34 0.0649214581046726
138.37 0.0646099178614051
138.4 0.0643006093708714
138.43 0.0639935114185178
138.46 0.06368860304066
138.49 0.0633858635209409
138.52 0.0630852723868453
138.55 0.0627868094062722
138.58 0.0624904545841632
138.61 0.0621961881591845
138.64 0.0619039906004665
138.67 0.0616138426043899
138.7 0.0613257250914315
138.73 0.0610396192030533
138.76 0.0607555062986479
138.79 0.0604733679525292
138.82 0.0601931859509729
138.85 0.0599149422893037
138.88 0.0596386191690293
138.91 0.0593641989950203
138.94 0.059091664372734
138.97 0.0588209981054831
139 0.0585521831917474
139.03 0.0582852028225275
139.06 0.0580200403787404
139.09 0.0577566794286566
139.12 0.0574951037253761
139.15 0.0572352972043454
139.18 0.0569772439809118
139.21 0.0567209283479171
139.24 0.0564663347733276
139.27 0.0562134478979015
139.3 0.0559622525328923
139.33 0.0557127336577875
139.36 0.0554648764180817
139.39 0.0552186661230861
139.42 0.0549740882437672
139.45 0.0547311284106247
139.48 0.054489772411595
139.51 0.0542500061899926
139.54 0.0540118158424794
139.57 0.0537751876170655
139.6 0.053540107911141
139.63 0.0533065632695365
139.66 0.0530745403826138
139.69 0.0528440260843848
139.72 0.0526150073506586
139.75 0.0523874712972168
139.78 0.0521614051780156
139.81 0.0519367963834149
139.84 0.0517136324384339
139.87 0.0514919010010327
139.9 0.0512715898604189
139.93 0.0510526869353796
139.96 0.0508351802726382
139.99 0.0506190580452352
140.02 0.0504043085509324
140.05 0.0501909202106414
140.08 0.049978881566875
140.11 0.0497681812822191
140.14 0.0495588081378318
140.17 0.0493507510319575
140.2 0.0491439989784699
140.23 0.0489385411054295
140.26 0.0487343666536671
140.29 0.0485314649753846
140.32 0.0483298255327772
140.35 0.0481294378966755
140.38 0.0479302917452064
140.41 0.0477323768624738
140.44 0.047535683137258
140.47 0.0473402005617332
140.5 0.0471459192302043
140.53 0.0469528293378603
140.56 0.0467609211795464
140.59 0.0465701851485532
140.62 0.0463806117354227
140.65 0.0461921915267716
140.68 0.0460049152041306
140.71 0.0458187735428007
140.74 0.0456337574107248
140.77 0.0454498577673755
140.8 0.0452670656626585
140.83 0.0450853722358309
140.86 0.0449047687144343
140.89 0.0447252464132447
140.92 0.044546796733233
140.95 0.0443694111605447
140.98 0.0441930812654892
141.01 0.0440177987015463
141.04 0.0438435552043846
141.07 0.0436703425908938
141.1 0.0434981527582304
141.13 0.0433269776828764
141.16 0.0431568094197105
141.19 0.0429876401010925
141.22 0.0428194619359593
141.25 0.0426522672089345
141.28 0.0424860482794483
141.31 0.042320797580871
141.34 0.0421565076196569
141.37 0.0419931709745004
141.4 0.0418307802955031
141.43 0.0416693283033524
141.46 0.0415088077885107
141.49 0.0413492116104156
141.52 0.0411905326966911
141.55 0.0410327640423685
141.58 0.0408758987091184
141.61 0.0407199298244922
141.64 0.0405648505811751
141.67 0.0404106542362459
141.7 0.040257334110451
141.73 0.0401048835874832
141.76 0.0399532961132737
141.79 0.0398025651952913
141.82 0.0396526844018518
141.85 0.0395036473614354
141.88 0.0393554477620144
141.91 0.039208079350388
141.94 0.0390615359315273
141.97 0.0389158113679277
142 0.03877089957897
142.03 0.0386267945402903
142.06 0.0384834902831569
142.09 0.038340980893856
142.12 0.0381992605130857
142.15 0.0380583233353562
142.18 0.0379181636083998
142.21 0.0377787756325863
142.24 0.0376401537603475
142.27 0.0375022923956083
142.3 0.0373651859932248
142.33 0.0372288290584305
142.36 0.0370932161462876
142.39 0.0369583418611486
142.42 0.0368242008561201
142.45 0.036690787832538
142.48 0.0365580975394454
142.51 0.0364261247730801
142.54 0.0362948643763666
142.57 0.036164311238415
142.6 0.0360344602940265
142.63 0.0359053065232044
142.66 0.0357768449506719
142.69 0.0356490706453956
142.72 0.0355219787201142
142.75 0.0353955643308746
142.78 0.0352698226765721
142.81 0.0351447489984971
142.84 0.0350203385798876
142.87 0.0348965867454865
142.9 0.0347734888611049
142.93 0.0346510403331901
142.96 0.0345292366084
142.99 0.0344080731731815
143.02 0.0342875455533546
143.05 0.0341676493137016
143.08 0.0340483800575614
143.11 0.0339297334264275
143.14 0.0338117050995535
143.17 0.0336942907935602
143.2 0.03357748626205
143.23 0.033461287295224
143.26 0.0333456897195055
143.29 0.0332306893971666
143.32 0.0331162822259596
143.35 0.0330024641387537
143.38 0.0328892311031747
143.41 0.0327765791212499
143.44 0.0326645042290567
143.47 0.0325530024963761
143.5 0.0324420700263492
143.53 0.0323317029551391
143.56 0.0322218974515953
143.59 0.0321126497169236
143.62 0.0320039559843586
143.65 0.0318958125188406
143.68 0.0317882156166968
143.71 0.0316811616053251
143.74 0.0315746468428825
143.77 0.0314686677179768
143.8 0.0313632206493618
143.83 0.0312583020856367
143.86 0.0311539085049475
143.89 0.0310500364146941
143.92 0.0309466823512382
143.95 0.0308438428796173
143.98 0.0307415145932593
144.01 0.0306396941137027
144.04 0.0305383780903184
144.07 0.0304375632000357
144.1 0.0303372461470709
144.13 0.0302374236626591
144.16 0.0301380925047893
144.19 0.0300392494579423
144.22 0.0299408913328316
144.25 0.0298430149661474
144.28 0.0297456172203032
144.31 0.0296486949831856
144.34 0.0295522451679071
144.37 0.0294562647125608
144.4 0.0293607505799788
144.43 0.0292656997574933
144.46 0.0291711092566994
144.49 0.0290769761132217
144.52 0.0289832973864833
144.55 0.0288900701594763
144.58 0.0287972915385368
144.61 0.02870495865312
144.64 0.0286130686555809
144.67 0.0285216187209538
144.7 0.0284306060467376
144.73 0.0283400278526809
144.76 0.0282498813805714
144.79 0.0281601638940265
144.82 0.0280708726782863
144.85 0.0279820050400096
144.88 0.0278935583070711
144.91 0.0278055298283619
144.94 0.0277179169735912
144.97 0.027630717133091
145 0.0275439277176223
145.03 0.0274575461581839
145.06 0.0273715699058231
145.09 0.0272859964314481
145.12 0.0272008232256431
145.15 0.0271160477984852
145.18 0.0270316676793626
145.21 0.0269476804167958
145.24 0.0268640835782604
145.27 0.026780874750011
145.3 0.0266980515369085
145.33 0.0266156115622478
145.36 0.0265335524675882
145.39 0.0264518719125855
145.42 0.0263705675748255
145.45 0.0262896371496603
145.48 0.0262090783500443
145.51 0.0261288889063747
145.54 0.0260490665663313
145.57 0.0259696090947195
145.6 0.025890514273314
145.63 0.025811779900705
145.66 0.0257334037921454
145.69 0.0256553837793997
145.72 0.025577717710595
145.75 0.0255004034500729
145.78 0.0254234388782432
145.81 0.0253468218914394
145.84 0.0252705504017755
145.87 0.0251946223370039
145.9 0.0251190356403759
145.93 0.025043788270502
145.96 0.0249688782012157
145.99 0.0248943034214364
146.02 0.0248200619350361
146.05 0.0247461517607054
146.08 0.0246725709318225
146.11 0.0245993174963219
146.14 0.024526389516567
146.17 0.0244537850692206
146.2 0.0243815022451201
146.23 0.0243095391491514
146.26 0.0242378939001255
146.29 0.0241665646306564
146.32 0.0240955494870393
146.35 0.0240248466291306
146.38 0.0239544542302297
146.41 0.0238843704769609
146.44 0.0238145935691571
146.47 0.0237451217197448
146.5 0.0236759531546301
146.53 0.0236070861125855
146.56 0.0235385188451387
146.59 0.0234702496164614
146.62 0.0234022767032606
146.65 0.0233345983946694
146.68 0.0232672129921404
146.71 0.0232001188093388
146.74 0.0231333141720382
146.77 0.0230667974180157
146.8 0.0230005668969491
146.83 0.0229346209703153
146.86 0.0228689580112883
146.89 0.0228035764046407
146.92 0.0227384745466431
146.95 0.0226736508449675
146.98 0.0226091037185892
147.01 0.0225448315976913
147.04 0.0224808329235694
147.07 0.0224171061485376
147.1 0.0223536497358349
147.13 0.0222904621595332
147.16 0.0222275419044456
147.19 0.0221648874660361
147.22 0.0221024973503298
147.25 0.0220403700738243
147.28 0.0219785041634016
147.31 0.0219168981562412
147.34 0.0218555505997338
147.37 0.0217944600513962
147.4 0.0217336250787865
147.43 0.0216730442594205
147.46 0.0216127161806888
147.49 0.0215526394397751
147.52 0.021492812643574
147.55 0.0214332344086115
147.58 0.0213739033609648
147.61 0.0213148181361832
147.64 0.0212559773792102
147.67 0.0211973797443059
147.7 0.0211390238949706
147.73 0.0210809085038683
147.76 0.0210230322527517
147.79 0.0209653938323879
147.82 0.0209079919424844
147.85 0.0208508252916161
147.88 0.0207938925971525
147.91 0.0207371925851865
147.94 0.0206807239904631
147.97 0.0206244855563091
148 0.0205684760345634
148.03 0.0205126941855078
148.06 0.0204571387777989
148.09 0.0204018085884001
148.12 0.0203467024025146
148.15 0.0202918190135191
148.18 0.0202371572228973
148.21 0.0201827158401758
148.24 0.0201284936828582
148.27 0.0200744895763621
148.3 0.0200207023539552
148.33 0.0199671308566924
148.36 0.0199137739333537
148.39 0.0198606304403828
148.42 0.0198076992418254
148.45 0.0197549792092696
148.48 0.0197024692217846
148.51 0.0196501681658627
148.54 0.0195980749353594
148.57 0.0195461884314358
148.6 0.0194945075625003
148.63 0.0194430312441516
148.66 0.0193917583991221
148.69 0.0193406879572213
148.72 0.0192898188552806
148.75 0.0192391500370978
148.78 0.0191886804533826
148.81 0.0191384090617022
148.84 0.0190883348264279
148.87 0.0190384567186819
148.9 0.0189887737162844
148.93 0.0189392848037014
148.96 0.0188899889719932
148.99 0.0188408852187628
149.02 0.0187919725481055
149.05 0.0187432499705581
149.08 0.0186947165030492
149.11 0.0186463711688496
149.14 0.0185982129975239
149.17 0.0185502410248809
149.2 0.0185024542929265
149.23 0.0184548518498154
149.26 0.0184074327498038
149.29 0.0183601960532031
149.32 0.0183131408263328
149.35 0.018266266141475
149.38 0.0182195710768285
149.41 0.0181730547164637
149.44 0.0181267161502778
149.47 0.0180805544739507
149.5 0.0180345687889003
149.53 0.0179887582022396
149.56 0.017943121826733
149.59 0.0178976587807537
149.62 0.0178523681882414
149.65 0.0178072491786595
149.68 0.0177623008869544
149.71 0.0177175224535132
149.74 0.0176729130241232
149.77 0.0176284717499315
149.8 0.0175841977874039
149.83 0.0175400902982861
149.86 0.0174961484495628
149.89 0.0174523714134198
149.92 0.0174087583672042
149.95 0.0173653084933863
149.98 0.0173220209795212
150.01 0.0172788950182109
150.04 0.0172359298070668
150.07 0.0171931245486727
150.1 0.0171504784505474
150.13 0.0171079907251086
150.16 0.0170656605896364
150.19 0.0170234872662372
150.22 0.0169814699818085
150.25 0.0169396079680031
150.28 0.0168979004611942
150.31 0.016856346702441
150.34 0.0168149459374537
150.37 0.0167736974165596
150.4 0.0167326003946696
150.43 0.0166916541312439
150.46 0.0166508578902595
150.49 0.0166102109401765
150.52 0.0165697125539062
150.55 0.0165293620087777
150.58 0.0164891585865065
150.61 0.0164491015731623
150.64 0.0164091902591376
150.67 0.0163694239391158
150.7 0.0163298019120409
150.73 0.0162903234810861
150.76 0.0162509879536233
150.79 0.0162117946411931
150.82 0.0161727428594746
150.85 0.0161338319282553
150.88 0.0160950611714021
150.91 0.0160564299168315
150.94 0.0160179374964808
150.97 0.0159795832462793
151 0.0159413665061198
151.03 0.0159032866198297
151.06 0.0158653429351438
151.09 0.0158275348036758
151.12 0.0157898615808907
151.15 0.0157523226260777
151.18 0.0157149173023227
151.21 0.0156776449764818
151.24 0.015640505019154
151.27 0.0156034968046549
151.3 0.0155666197109908
151.33 0.0155298731198321
151.36 0.0154932564164875
151.39 0.0154567689898788
151.42 0.0154204102325148
151.45 0.0153841795404669
151.48 0.0153480763133432
151.51 0.0153120999542642
151.54 0.0152762498698382
151.57 0.0152405254701367
151.6 0.0152049261686701
151.63 0.0151694513823641
151.66 0.0151341005315355
151.69 0.0150988730398686
151.72 0.0150637683343919
151.75 0.015028785845455
151.78 0.014993925006705
151.81 0.0149591852550643
151.84 0.0149245660307075
151.87 0.0148900667770388
151.9 0.0148556869406701
151.93 0.0148214259713986
151.96 0.0147872833221847
151.99 0.0147532584491305
152.02 0.014719350811458
152.05 0.0146855598714878
152.08 0.0146518850946178
152.11 0.0146183259493017
152.14 0.0145848819070289
152.17 0.014551552442303
152.2 0.0145183370326214
152.23 0.014485235158455
152.26 0.014452246303228
152.29 0.0144193699532975
152.32 0.0143866055979337
152.35 0.0143539527293002
152.38 0.014321410842434
152.41 0.0142889794352267
152.44 0.0142566580084044
152.47 0.0142244460655091
152.5 0.0141923431128794
152.53 0.0141603486596316
152.56 0.0141284622176412
152.59 0.0140966833015241
152.62 0.0140650114286182
152.65 0.0140334461189654
152.68 0.0140019868952929
152.71 0.0139706332829957
152.74 0.0139393848101186
152.77 0.0139082410073383
152.8 0.0138772014079459
152.83 0.0138462655478298
152.86 0.0138154329654577
152.89 0.01378470320186
152.92 0.0137540758006125
152.95 0.0137235503078196
152.98 0.0136931262720975
153.01 0.0136628032445573
153.04 0.013632580778789
153.07 0.0136024584308445
153.1 0.0135724357592217
153.13 0.0135425123248484
153.16 0.0135126876910661
153.19 0.0134829614236141
153.22 0.0134533330906137
153.25 0.0134238022625529
153.28 0.0133943685122702
153.31 0.01336503141494
153.34 0.0133357905480566
153.37 0.0133066454914193
153.4 0.0132775958271174
153.43 0.0132486411395152
153.46 0.0132197810152372
153.49 0.013191015043153
153.52 0.0131623428143635
153.55 0.0131337639221853
153.58 0.0131052779621376
153.61 0.0130768845319265
153.64 0.013048583231432
153.67 0.0130203736626935
153.7 0.0129922554298955
153.73 0.0129642281393544
153.76 0.0129362913995042
153.79 0.0129084448208831
153.82 0.0128806880161198
153.85 0.0128530205999205
153.88 0.0128254421890548
153.91 0.0127979524023431
153.94 0.0127705508606433
153.97 0.0127432371868374
154 0.012716011005819
154.03 0.0126888719444804
154.06 0.0126618196316994
154.09 0.0126348536983273
154.12 0.0126079737771757
154.15 0.0125811795030044
154.18 0.012554470512509
154.21 0.0125278464443083
154.24 0.0125013069389327
154.27 0.0124748516388114
154.3 0.0124484801882607
154.33 0.0124221922334724
154.36 0.0123959874225011
154.39 0.0123698654052535
154.42 0.0123438258334756
154.45 0.0123178683607424
154.48 0.012291992642445
154.51 0.0122661983357804
154.54 0.0122404850997394
154.57 0.0122148525950957
154.6 0.0121893004843946
154.63 0.0121638284319418
154.66 0.0121384361037929
154.69 0.0121131231677418
154.72 0.0120878892933103
154.75 0.0120627341517371
154.78 0.0120376574159674
154.81 0.0120126587606419
154.84 0.0119877378620866
154.87 0.0119628943983023
154.9 0.0119381280489538
154.93 0.0119134384953603
154.96 0.0118888254204845
154.99 0.0118642885089228
155.02 0.0118398274468954
155.05 0.0118154419222355
155.08 0.0117911316243805
155.11 0.0117668962443609
155.14 0.0117427354747917
155.17 0.0117186490098615
155.2 0.0116946365453241
155.23 0.0116706977784875
155.26 0.0116468324082058
155.29 0.0116230401348685
155.32 0.0115993206603919
155.35 0.0115756736882098
155.38 0.0115520989232634
155.41 0.0115285960719934
155.44 0.0115051648423296
155.47 0.0114818049436828
155.5 0.0114585160869352
155.53 0.0114352979844318
155.56 0.0114121503499716
155.59 0.0113890728987983
155.62 0.0113660653475921
155.65 0.0113431274144608
155.68 0.0113202588189312
155.71 0.0112974592819403
155.74 0.0112747285258273
155.77 0.0112520662743248
155.8 0.0112294722525505
155.83 0.0112069461869988
155.86 0.0111844878055328
155.89 0.0111620968373759
155.92 0.0111397730131034
155.95 0.0111175160646351
155.98 0.0110953257252265
156.01 0.0110732017294612
156.04 0.0110511438132432
156.07 0.0110291517137884
156.1 0.0110072251696176
156.13 0.0109853639205479
156.16 0.0109635677076856
156.19 0.0109418362734183
156.22 0.0109201693614073
156.25 0.0108985667165802
156.28 0.0108770280851232
156.31 0.0108555532144738
156.34 0.0108341418533133
156.37 0.0108127937515597
156.4 0.01079150866036
156.43 0.0107702863320833
156.46 0.0107491265203136
156.49 0.0107280289798425
156.52 0.010706993466662
156.55 0.0106860197379578
156.58 0.0106651075521023
156.61 0.010644256668647
156.64 0.0106234668483165
156.67 0.010602737853001
156.7 0.0105820694457499
156.73 0.0105614613907648
156.76 0.0105409134533926
156.79 0.0105204254001194
156.82 0.0104999969985635
156.85 0.0104796280174686
156.88 0.010459318226698
156.91 0.0104390673972272
156.94 0.0104188753011381
156.97 0.0103987417116124
157 0.0103786664029253
157.03 0.0103586491504389
157.06 0.0103386897305964
157.09 0.0103187879209155
157.12 0.0102989434999822
157.15 0.0102791562474451
157.18 0.0102594259440086
157.21 0.0102397523714274
157.24 0.0102201353125003
157.27 0.0102005745510642
157.3 0.0101810698719879
157.33 0.0101616210611667
157.36 0.0101422279055162
157.39 0.0101228901929665
157.42 0.0101036077124565
157.45 0.010084380253928
157.48 0.0100652076083204
157.51 0.0100460895675642
157.54 0.0100270259245764
157.57 0.0100080164732541
157.6 0.00998906100846924
157.63 0.0099701593260631
157.66 0.00995131122284075
157.69 0.00993251649656562
157.72 0.00991377494595407
157.75 0.00989508637067001
157.78 0.00987645057131956
157.81 0.00985786734944574
157.84 0.00983933650752319
157.87 0.00982085784895292
157.9 0.00980243117805714
157.93 0.00978405630007403
157.96 0.00976573302115264
157.99 0.0097474611483478
158.02 0.00972924048961499
158.05 0.00971107085380536
158.08 0.0096929520506607
158.11 0.00967488389080842
158.14 0.00965686618575675
158.17 0.00963889874788963
158.2 0.00962098139046203
158.23 0.00960311392759495
158.26 0.0095852961742707
158.29 0.00956752794632807
158.32 0.00954980906045763
158.35 0.00953213933419693
158.38 0.00951451858592589
158.41 0.00949694663486208
158.44 0.00947942330105612
158.47 0.00946194840538707
158.5 0.00944452176955788
158.53 0.0094271432160908
158.56 0.00940981256832293
158.59 0.00939252965040166
158.62 0.00937529428728031
158.65 0.00935810630471363
158.68 0.00934096552925341
158.71 0.00932387178824415
158.74 0.00930682490981868
158.77 0.00928982472289388
158.8 0.00927287105716635
158.83 0.0092559637431082
158.86 0.00923910261196273
158.89 0.00922228749574041
158.92 0.00920551822721442
158.95 0.0091887946399168
158.98 0.00917211656813409
159.01 0.00915548384690336
159.04 0.00913889631200808
159.07 0.00912235379997412
159.1 0.00910585614806566
159.13 0.00908940319428124
159.16 0.00907299477734981
159.19 0.00905663073672672
159.22 0.00904031091258984
159.25 0.00902403514583566
159.28 0.0090078032780754
159.31 0.00899161515163119
159.34 0.00897547060953221
159.37 0.00895936949551093
159.4 0.00894331165399929
159.43 0.00892729693012498
159.46 0.00891132516970772
159.49 0.0088953962192555
159.52 0.00887950992596095
159.55 0.00886366613769766
159.58 0.00884786470301657
159.61 0.00883210547114225
159.64 0.00881638829196951
159.67 0.00880071301605958
159.7 0.00878507949463682
159.73 0.00876948757958496
159.76 0.00875393712344374
159.79 0.00873842797940541
159.82 0.00872296000131123
159.85 0.00870753304364804
159.88 0.00869214696154489
159.91 0.00867680161076957
159.94 0.00866149684772528
159.97 0.00864623252944728
