-4.9375 -4.9375 7.90542330720339E-08
-4.9375 -4.8125 1.06865216025347E-07
-4.9375 -4.6875 1.44693246417355E-07
-4.9375 -4.5625 1.96235198922553E-07
-4.9375 -4.4375 2.66586846706264E-07
-4.9375 -4.3125 3.62785881334922E-07
-4.9375 -4.1875 4.94571241838926E-07
-4.9375 -4.0625 6.75447191276483E-07
-4.9375 -3.9375 9.24177687409772E-07
-4.9375 -3.8125 1.26688971210452E-06
-4.9375 -3.6875 1.74004028933279E-06
-4.9375 -3.5625 2.39461146817629E-06
-4.9375 -3.4375 3.30205511611766E-06
-4.9375 -3.3125 4.5627371584541E-06
-4.9375 -3.1875 6.31796058678031E-06
-4.9375 -3.0625 8.76712508312231E-06
-4.9375 -2.9375 1.21922773248981E-05
-4.9375 -2.8125 1.69933215119875E-05
-4.9375 -2.6875 2.37386445025639E-05
-4.9375 -2.5625 3.32380865989706E-05
-4.9375 -2.4375 4.66483879759368E-05
-4.9375 -2.3125 6.56259543889829E-05
-4.9375 -2.1875 9.25487501081609E-05
-4.9375 -2.0625 0.000130839445358117
-4.9375 -1.9375 0.000185437286288897
-4.9375 -1.8125 0.000263489054335033
-4.9375 -1.6875 0.000375363860375115
-4.9375 -1.5625 0.000536148613725834
-4.9375 -1.4375 0.000767861251466885
-4.9375 -1.3125 0.00110274621190783
-4.9375 -1.1875 0.00158823024741565
-4.9375 -1.0625 0.00229450886924337
-4.9375 -0.9375 0.00332655301910162
-4.9375 -0.8125 0.00484431168227327
-4.9375 -0.6875 0.00710042792091359
-4.9375 -0.5625 0.0105223018882069
-4.9375 -0.4375 0.0159285332677653
-4.9375 -0.3125 0.0252446805444151
-4.9375 -0.1875 0.044696417332922
-4.9375 -0.0625 0.104886695982967
-4.9375 0.0625 0.104886695982967
-4.9375 0.1875 0.044696417332922
-4.9375 0.3125 0.0252446805444151
-4.9375 0.4375 0.0159285332677653
-4.9375 0.5625 0.0105223018882069
-4.9375 0.6875 0.00710042792091359
-4.9375 0.8125 0.00484431168227327
-4.9375 0.9375 0.00332655301910162
-4.9375 1.0625 0.00229450886924337
-4.9375 1.1875 0.00158823024741565
-4.9375 1.3125 0.00110274621190783
-4.9375 1.4375 0.000767861251466885
-4.9375 1.5625 0.000536148613725834
-4.9375 1.6875 0.000375363860375115
-4.9375 1.8125 0.000263489054335033
-4.9375 1.9375 0.000185437286288897
-4.9375 2.0625 0.000130839445358117
-4.9375 2.1875 9.25487501081609E-05
-4.9375 2.3125 6.56259543889829E-05
-4.9375 2.4375 4.66483879759368E-05
-4.9375 2.5625 3.32380865989706E-05
-4.9375 2.6875 2.37386445025639E-05
-4.9375 2.8125 1.69933215119875E-05
-4.9375 2.9375 1.21922773248981E-05
-4.9375 3.0625 8.76712508312231E-06
-4.9375 3.1875 6.31796058678031E-06
-4.9375 3.3125 4.5627371584541E-06
-4.9375 3.4375 3.30205511611766E-06
-4.9375 3.5625 2.39461146817629E-06
-4.9375 3.6875 1.74004028933279E-06
-4.9375 3.8125 1.26688971210452E-06
-4.9375 3.9375 9.24177687409772E-07
-4.9375 4.0625 6.75447191276483E-07
-4.9375 4.1875 4.94571241838926E-07
-4.9375 4.3125 3.62785881334922E-07
-4.9375 4.4375 2.66586846706264E-07
-4.9375 4.5625 1.96235198922553E-07
-4.9375 4.6875 1.44693246417355E-07
-4.9375 4.8125 1.06865216025347E-07
-4.9375 4.9375 7.90542330720339E-08

-4.8125 -4.9375 1.01352329151102E-07
-4.8125 -4.8125 1.36810024127109E-07
-4.8125 -4.6875 1.84971420347037E-07
-4.8125 -4.5625 2.50501567385457E-07
-4.8125 -4.4375 3.39822614130517E-07
-4.8125 -4.3125 4.61793001770602E-07
-4.8125 -4.1875 6.28656192856874E-07
-4.8125 -4.0625 8.57368776157433E-07
-4.8125 -3.9375 1.17146375255267E-06
-4.8125 -3.8125 1.60367052277878E-06
-4.8125 -3.6875 2.19960726586292E-06
-4.8125 -3.5625 3.02299673444515E-06
-4.8125 -3.4375 4.16305116441709E-06
-4.8125 -3.3125 5.74495346136834E-06
-4.8125 -3.1875 7.94476858856545E-06
-4.8125 -3.0625 1.10107096525321E-05
-4.8125 -2.9375 1.52935418942224E-05
-4.8125 -2.8125 2.12901599587509E-05
-4.8125 -2.6875 2.97062042680834E-05
-4.8125 -2.5625 4.15462650187299E-05
-4.8125 -2.4375 5.82441642527841E-05
-4.8125 -2.3125 8.18516138266069E-05
-4.8125 -2.1875 0.000115312125472038
-4.8125 -2.0625 0.000162859755420377
-4.8125 -1.9375 0.000230601141241682
-4.8125 -1.8125 0.000327367418598227
-4.8125 -1.6875 0.000465964694167454
-4.8125 -1.5625 0.000665015067444959
-4.8125 -1.4375 0.000951676259360279
-4.8125 -1.3125 0.00136567582769339
-4.8125 -1.1875 0.00196532994579806
-4.8125 -1.0625 0.00283660532769337
-4.8125 -0.9375 0.00410698259753092
-4.8125 -0.8125 0.00596729104826551
-4.8125 -0.6875 0.00870790251252158
-4.8125 -0.5625 0.0127836079691812
-4.8125 -0.4375 0.0189399170400671
-4.8125 -0.3125 0.0284496090155533
-4.8125 -0.1875 0.0431623531580597
-4.8125 -0.0625 0.0609605626075847
-4.8125 0.0625 0.0609605626075847
-4.8125 0.1875 0.0431623531580597
-4.8125 0.3125 0.0284496090155533
-4.8125 0.4375 0.0189399170400671
-4.8125 0.5625 0.0127836079691812
-4.8125 0.6875 0.00870790251252158
-4.8125 0.8125 0.00596729104826551
-4.8125 0.9375 0.00410698259753092
-4.8125 1.0625 0.00283660532769337
-4.8125 1.1875 0.00196532994579806
-4.8125 1.3125 0.00136567582769339
-4.8125 1.4375 0.000951676259360279
-4.8125 1.5625 0.000665015067444959
-4.8125 1.6875 0.000465964694167454
-4.8125 1.8125 0.000327367418598227
-4.8125 1.9375 0.000230601141241682
-4.8125 2.0625 0.000162859755420377
-4.8125 2.1875 0.000115312125472038
-4.8125 2.3125 8.18516138266069E-05
-4.8125 2.4375 5.82441642527841E-05
-4.8125 2.5625 4.15462650187299E-05
-4.8125 2.6875 2.97062042680834E-05
-4.8125 2.8125 2.12901599587509E-05
-4.8125 2.9375 1.52935418942224E-05
-4.8125 3.0625 1.10107096525321E-05
-4.8125 3.1875 7.94476858856545E-06
-4.8125 3.3125 5.74495346136834E-06
-4.8125 3.4375 4.16305116441709E-06
-4.8125 3.5625 3.02299673444515E-06
-4.8125 3.6875 2.19960726586292E-06
-4.8125 3.8125 1.60367052277878E-06
-4.8125 3.9375 1.17146375255267E-06
-4.8125 4.0625 8.57368776157433E-07
-4.8125 4.1875 6.28656192856874E-07
-4.8125 4.3125 4.61793001770602E-07
-4.8125 4.4375 3.39822614130517E-07
-4.8125 4.5625 2.50501567385457E-07
-4.8125 4.6875 1.84971420347037E-07
-4.8125 4.8125 1.36810024127109E-07
-4.8125 4.9375 1.01352329151102E-07

-4.6875 -4.9375 1.29734687283959E-07
-4.6875 -4.8125 1.74862628074883E-07
-4.6875 -4.6875 2.36070626617152E-07
-4.6875 -4.5625 3.19233181489812E-07
-4.6875 -4.4375 4.324268428898E-07
-4.6875 -4.3125 5.86777680604877E-07
-4.6875 -4.1875 7.97643754668597E-07
-4.6875 -4.0625 1.08626864256251E-06
-4.6875 -3.9375 1.48209884891438E-06
-4.6875 -3.8125 2.02603903229942E-06
-4.6875 -3.6875 2.77503514277294E-06
-4.6875 -3.5625 3.80854232831764E-06
-4.6875 -3.4375 5.23767446441576E-06
-4.6875 -3.3125 7.21817855397571E-06
-4.6875 -3.1875 9.96887786335619E-06
-4.6875 -3.0625 1.3797954511849E-05
-4.6875 -2.9375 1.91404978822216E-05
-4.6875 -2.8125 2.66122848842732E-05
-4.6875 -2.6875 3.70870077665261E-05
-4.6875 -2.5625 5.18074616208688E-05
-4.6875 -2.4375 7.25460464539426E-05
-4.6875 -2.3125 0.000101837071595177
-4.6875 -2.1875 0.000143313883399109
-4.6875 -2.0625 0.00020219943061438
-4.6875 -1.9375 0.000286022020631609
-4.6875 -1.8125 0.000405662424164294
-4.6875 -1.6875 0.000576889706160737
-4.6875 -1.5625 0.000822619395941023
-4.6875 -1.4375 0.00117624066962682
-4.6875 -1.3125 0.00168652506932486
-4.6875 -1.1875 0.00242486588933929
-4.6875 -1.0625 0.00349591160543594
-4.6875 -0.9375 0.00505299209117464
-4.6875 -0.8125 0.00731978322079099
-4.6875 -0.6875 0.0106181722739293
-4.6875 -0.5625 0.0153945978066185
-4.6875 -0.4375 0.0222055547671495
-4.6875 -0.3125 0.0315025379010798
-4.6875 -0.1875 0.0426856442105569
-4.6875 -0.0625 0.0517586511718737
-4.6875 0.0625 0.0517586511718737
-4.6875 0.1875 0.0426856442105569
-4.6875 0.3125 0.0315025379010798
-4.6875 0.4375 0.0222055547671495
-4.6875 0.5625 0.0153945978066185
-4.6875 0.6875 0.0106181722739293
-4.6875 0.8125 0.00731978322079099
